"id";"user_id";"bike_id";"start_time";"end_time";"start_pos";"end_pos";"start_cost";"var_cost";"park_cost"
"183";"1505";"661";"2023-10-04 10:23";"2023-10-04 10:28";"[13.49623,59.38654]";"[13.49298,59.38515]";"10.00";"14.48";"100.00"
"184";"1515";"724";"2023-10-04 10:33";"2023-10-04 10:42";"[13.57742,59.4139]";"[13.57291,59.41327]";"10.00";"26.14";"100.00"
"185";"1959";"467";"2023-10-04 10:36";"2023-10-04 10:40";"[13.48018,59.38098]";"[13.47479,59.37851]";"10.00";"9.93";"100.00"
"186";"1960";"467";"2023-10-04 10:47";"2023-10-04 10:50";"[13.47479,59.37851]";"[13.47875,59.37881]";"10.00";"6.17";"100.00"
"187";"1516";"724";"2023-10-04 11:04";"2023-10-04 11:09";"[13.57291,59.41327]";"[13.57742,59.4139]";"10.00";"13.19";"100.00"
"188";"1506";"661";"2023-10-04 11:20";"2023-10-04 11:24";"[13.49298,59.38515]";"[13.49623,59.38654]";"10.00";"11.72";"100.00"
"189";"1961";"467";"2023-10-04 11:29";"2023-10-04 11:34";"[13.47875,59.37881]";"[13.48018,59.38098]";"10.00";"12.81";"100.00"
"190";"1951";"777";"2023-10-04 11:32";"2023-10-04 11:44";"[11.98605,57.72407]";"[11.98017,57.72498]";"10.00";"34.53";"100.00"
"191";"1952";"777";"2023-10-04 12:21";"2023-10-04 12:24";"[11.98017,57.72498]";"[11.98424,57.72493]";"10.00";"8.75";"100.00"
"192";"1716";"940";"2023-10-04 12:44";"2023-10-04 12:53";"[11.97304,57.72105]";"[11.97099,57.71808]";"10.00";"26.52";"100.00"
"193";"1796";"778";"2023-10-04 12:48";"2023-10-04 12:54";"[12.0193,57.72411]";"[12.01542,57.72325]";"10.00";"17.15";"100.00"
"194";"1047";"523";"2023-10-04 12:57";"2023-10-04 13:09";"[13.48583,59.41106]";"[13.4822,59.41552]";"10.00";"35.23";"100.00"
"195";"1953";"777";"2023-10-04 12:57";"2023-10-04 13:01";"[11.98424,57.72493]";"[11.98605,57.72407]";"10.00";"11.69";"100.00"
"196";"1229";"709";"2023-10-04 13:10";"2023-10-04 13:19";"[13.45435,59.38284]";"[13.45423,59.38284]";"10.00";"26.14";"100.00"
"197";"1716";"940";"2023-10-04 13:34";"2023-10-04 13:39";"[11.97099,57.71808]";"[11.9692,57.71987]";"10.00";"12.01";"100.00"
"198";"1229";"709";"2023-10-04 13:37";"2023-10-04 13:42";"[13.45423,59.38284]";"[13.45022,59.38313]";"10.00";"13.94";"100.00"
"199";"1796";"778";"2023-10-04 13:45";"2023-10-04 13:50";"[12.01542,57.72325]";"[12.0193,57.72411]";"10.00";"12.90";"100.00"
"200";"1717";"940";"2023-10-04 13:47";"2023-10-04 13:49";"[11.96921,57.71987]";"[11.97304,57.72105]";"10.00";"3.61";"100.00"
"201";"1047";"523";"2023-10-04 14:05";"2023-10-04 14:09";"[13.4822,59.41552]";"[13.48472,59.41354]";"10.00";"11.25";"100.00"
"202";"1229";"709";"2023-10-04 14:06";"2023-10-04 14:09";"[13.45022,59.38313]";"[13.45435,59.38284]";"10.00";"7.85";"100.00"
"203";"1319";"144";"2023-10-04 14:35";"2023-10-04 14:46";"[18.03116,59.34511]";"[18.03781,59.34164]";"10.00";"32.51";"100.00"
"204";"1048";"523";"2023-10-04 14:36";"2023-10-04 14:41";"[13.48472,59.41354]";"[13.48583,59.41106]";"10.00";"12.23";"100.00"
"205";"1707";"544";"2023-10-04 14:43";"2023-10-04 14:47";"[13.52962,59.38958]";"[13.52733,59.39035]";"10.00";"10.01";"100.00"
"206";"1707";"544";"2023-10-04 14:58";"2023-10-04 15:01";"[13.52733,59.39035]";"[13.52921,59.39232]";"10.00";"6.29";"100.00"
"207";"1319";"144";"2023-10-04 15:09";"2023-10-04 15:14";"[18.03781,59.34164]";"[18.0361,59.34337]";"10.00";"13.87";"100.00"
"208";"1707";"544";"2023-10-04 15:15";"2023-10-04 15:18";"[13.52921,59.39232]";"[13.52962,59.38958]";"10.00";"8.63";"100.00"
"209";"1319";"144";"2023-10-04 15:20";"2023-10-04 15:26";"[18.0361,59.34337]";"[18.03116,59.34511]";"10.00";"17.29";"100.00"
"210";"1206";"517";"2023-10-04 16:50";"2023-10-04 16:59";"[13.52183,59.39967]";"[13.52045,59.40022]";"10.00";"26.26";"100.00"
"211";"1445";"608";"2023-10-04 16:59";"2023-10-04 17:12";"[13.55541,59.40457]";"[13.55048,59.40277]";"10.00";"36.58";"100.00"
"212";"1206";"517";"2023-10-04 17:06";"2023-10-04 17:09";"[13.52045,59.40022]";"[13.51886,59.39862]";"10.00";"6.60";"100.00"
"213";"1656";"55";"2023-10-04 17:16";"2023-10-04 17:31";"[18.06743,59.34556]";"[18.06565,59.34033]";"10.00";"42.70";"100.00"
"214";"1446";"608";"2023-10-04 17:24";"2023-10-04 17:27";"[13.55048,59.40277]";"[13.5508,59.4048]";"10.00";"6.01";"100.00"
"215";"1182";"676";"2023-10-04 17:28";"2023-10-04 17:40";"[13.52315,59.39026]";"[13.52235,59.38859]";"10.00";"33.72";"100.00"
"216";"1934";"730";"2023-10-04 17:46";"2023-10-04 17:54";"[13.48582,59.3769]";"[13.4864,59.37907]";"10.00";"23.70";"100.00"
"217";"1446";"608";"2023-10-04 17:50";"2023-10-04 17:55";"[13.5508,59.4048]";"[13.55541,59.40457]";"10.00";"12.46";"100.00"
"218";"1601";"609";"2023-10-04 17:51";"2023-10-04 18:00";"[13.49629,59.37931]";"[13.50196,59.38281]";"10.00";"24.51";"100.00"
"219";"1207";"517";"2023-10-04 17:53";"2023-10-04 17:57";"[13.51886,59.39862]";"[13.52183,59.39967]";"10.00";"10.36";"100.00"
"220";"1657";"55";"2023-10-04 18:11";"2023-10-04 18:18";"[18.06565,59.34033]";"[18.06308,59.34315]";"10.00";"18.29";"100.00"
"221";"1043";"24";"2023-10-04 18:14";"2023-10-04 18:29";"[18.04492,59.32683]";"[18.03514,59.32282]";"10.00";"44.46";"100.00"
"222";"1183";"676";"2023-10-04 18:27";"2023-10-04 18:31";"[13.52235,59.38859]";"[13.52647,59.38883]";"10.00";"9.17";"100.00"
"223";"1657";"55";"2023-10-04 18:30";"2023-10-04 18:35";"[18.06308,59.34315]";"[18.06743,59.34556]";"10.00";"12.76";"100.00"
"224";"1934";"730";"2023-10-04 18:32";"2023-10-04 18:36";"[13.4864,59.37907]";"[13.48582,59.3769]";"10.00";"10.00";"100.00"
"225";"1183";"676";"2023-10-04 18:47";"2023-10-04 18:49";"[13.52647,59.38883]";"[13.52315,59.39026]";"10.00";"5.80";"100.00"
"226";"1514";"872";"2023-10-04 18:53";"2023-10-04 18:56";"[11.97544,57.71426]";"[11.97926,57.71529]";"10.00";"7.08";"100.00"
"227";"1602";"609";"2023-10-04 18:53";"2023-10-04 18:57";"[13.50196,59.38281]";"[13.49971,59.38093]";"10.00";"9.85";"100.00"
"228";"1514";"872";"2023-10-04 19:04";"2023-10-04 19:10";"[11.97926,57.71529]";"[11.97544,57.71426]";"10.00";"15.29";"100.00"
"229";"1603";"609";"2023-10-04 19:18";"2023-10-04 19:23";"[13.49971,59.38093]";"[13.49629,59.37931]";"10.00";"14.76";"100.00"
"230";"1044";"24";"2023-10-04 19:25";"2023-10-04 19:36";"[18.03514,59.32282]";"[18.03914,59.32697]";"10.00";"30.34";"100.00"
"231";"1044";"24";"2023-10-04 19:53";"2023-10-04 19:57";"[18.03914,59.32697]";"[18.04492,59.32683]";"10.00";"9.52";"100.00"
"232";"1186";"671";"2023-10-04 20:10";"2023-10-04 20:14";"[13.45386,59.38827]";"[13.45593,59.38414]";"10.00";"10.21";"100.00"
"233";"1362";"142";"2023-10-04 20:15";"2023-10-04 20:26";"[18.04499,59.32909]";"[18.04636,59.33042]";"10.00";"32.63";"100.00"
"234";"1186";"671";"2023-10-04 20:23";"2023-10-04 20:29";"[13.45593,59.38414]";"[13.45672,59.38648]";"10.00";"16.35";"100.00"
"235";"1729";"54";"2023-10-04 20:31";"2023-10-04 20:43";"[18.09717,59.33874]";"[18.10043,59.33822]";"10.00";"35.62";"100.00"
"236";"1187";"671";"2023-10-04 21:01";"2023-10-04 21:04";"[13.45672,59.38648]";"[13.45386,59.38827]";"10.00";"7.27";"100.00"
"237";"1730";"54";"2023-10-04 21:03";"2023-10-04 21:11";"[18.10043,59.33822]";"[18.09682,59.33553]";"10.00";"23.30";"100.00"
"238";"1362";"142";"2023-10-04 21:11";"2023-10-04 21:16";"[18.04636,59.33042]";"[18.04277,59.33159]";"10.00";"14.99";"100.00"
"239";"1730";"54";"2023-10-04 21:48";"2023-10-04 21:55";"[18.09682,59.33553]";"[18.09717,59.33874]";"10.00";"18.42";"100.00"
"240";"1363";"142";"2023-10-04 21:59";"2023-10-04 22:05";"[18.04277,59.33159]";"[18.04499,59.32909]";"10.00";"16.24";"100.00"
"241";"1563";"133";"2023-10-05 08:50";"2023-10-05 08:58";"[18.02045,59.34748]";"[18.02174,59.34752]";"10.00";"21.58";"100.00"
"242";"1563";"133";"2023-10-05 09:33";"2023-10-05 09:36";"[18.02174,59.34752]";"[18.02099,59.34963]";"10.00";"8.88";"100.00"
"243";"1280";"82";"2023-10-05 09:34";"2023-10-05 09:50";"[18.02066,59.34459]";"[18.02441,59.34443]";"10.00";"46.10";"100.00"
"244";"1281";"82";"2023-10-05 10:02";"2023-10-05 10:05";"[18.02441,59.34443]";"[18.02408,59.34741]";"10.00";"7.34";"100.00"
"245";"1828";"195";"2023-10-05 10:18";"2023-10-05 10:24";"[18.06334,59.33038]";"[18.06162,59.32606]";"10.00";"15.63";"100.00"
"246";"1828";"195";"2023-10-05 10:34";"2023-10-05 10:40";"[18.06162,59.32606]";"[18.06188,59.32882]";"10.00";"15.17";"100.00"
"247";"1564";"133";"2023-10-05 10:35";"2023-10-05 10:38";"[18.02099,59.34963]";"[18.02045,59.34748]";"10.00";"7.05";"100.00"
"248";"1281";"82";"2023-10-05 10:46";"2023-10-05 10:54";"[18.02408,59.34741]";"[18.02066,59.34459]";"10.00";"22.81";"100.00"
"249";"1828";"195";"2023-10-05 11:38";"2023-10-05 11:40";"[18.06188,59.32882]";"[18.06334,59.33038]";"10.00";"5.25";"100.00"
"250";"1940";"241";"2023-10-05 11:44";"2023-10-05 11:56";"[18.08036,59.33412]";"[18.07696,59.33725]";"10.00";"34.65";"100.00"
"251";"1941";"241";"2023-10-05 12:17";"2023-10-05 12:22";"[18.07696,59.33725]";"[18.08153,59.33649]";"10.00";"14.05";"100.00"
"252";"1941";"241";"2023-10-05 12:37";"2023-10-05 12:40";"[18.08153,59.33649]";"[18.08036,59.33412]";"10.00";"8.75";"100.00"
"253";"1317";"1030";"2023-10-05 12:39";"2023-10-05 12:50";"[11.9233,57.72829]";"[11.92535,57.72995]";"10.00";"31.53";"100.00"
"254";"1065";"81";"2023-10-05 12:49";"2023-10-05 13:02";"[18.05745,59.31827]";"[18.05759,59.31575]";"10.00";"36.05";"100.00"
"255";"1465";"522";"2023-10-05 12:50";"2023-10-05 12:57";"[13.4901,59.37472]";"[13.49191,59.37384]";"10.00";"19.37";"100.00"
"256";"1142";"236";"2023-10-05 12:51";"2023-10-05 12:56";"[18.0884,59.33212]";"[18.08802,59.3364]";"10.00";"12.09";"100.00"
"257";"1318";"1030";"2023-10-05 13:06";"2023-10-05 13:11";"[11.92535,57.72995]";"[11.9233,57.72829]";"10.00";"12.78";"100.00"
"258";"1465";"522";"2023-10-05 13:24";"2023-10-05 13:30";"[13.49191,59.37384]";"[13.48974,59.37237]";"10.00";"16.48";"100.00"
"259";"1066";"81";"2023-10-05 13:34";"2023-10-05 13:38";"[18.05759,59.31575]";"[18.05159,59.31761]";"10.00";"10.52";"100.00"
"260";"1165";"817";"2023-10-05 13:52";"2023-10-05 13:55";"[11.99866,57.69571]";"[12.00213,57.6949]";"10.00";"7.62";"100.00"
"261";"1143";"236";"2023-10-05 13:55";"2023-10-05 14:01";"[18.08802,59.3364]";"[18.08863,59.33427]";"10.00";"16.77";"100.00"
"262";"1165";"817";"2023-10-05 14:03";"2023-10-05 14:08";"[12.00213,57.6949]";"[11.99866,57.69571]";"10.00";"12.57";"100.00"
"263";"1067";"81";"2023-10-05 14:14";"2023-10-05 14:18";"[18.05159,59.31761]";"[18.05745,59.31827]";"10.00";"11.18";"100.00"
"264";"1465";"522";"2023-10-05 14:23";"2023-10-05 14:29";"[13.48974,59.37237]";"[13.4901,59.37472]";"10.00";"15.54";"100.00"
"265";"1143";"236";"2023-10-05 14:50";"2023-10-05 14:54";"[18.08863,59.33427]";"[18.0884,59.33212]";"10.00";"11.63";"100.00"
"266";"1094";"531";"2023-10-05 15:46";"2023-10-05 15:52";"[13.45966,59.37704]";"[13.46057,59.3727]";"10.00";"16.81";"100.00"
"267";"1289";"167";"2023-10-05 16:36";"2023-10-05 16:48";"[18.06958,59.32034]";"[18.07022,59.31981]";"10.00";"35.39";"100.00"
"268";"1532";"703";"2023-10-05 16:37";"2023-10-05 16:42";"[13.51343,59.40153]";"[13.51606,59.39724]";"10.00";"13.96";"100.00"
"269";"1094";"531";"2023-10-05 16:41";"2023-10-05 16:45";"[13.46057,59.3727]";"[13.46197,59.37496]";"10.00";"11.52";"100.00"
"270";"1670";"188";"2023-10-05 16:58";"2023-10-05 17:05";"[18.03492,59.31658]";"[18.03588,59.31661]";"10.00";"20.29";"100.00"
"271";"1094";"531";"2023-10-05 17:13";"2023-10-05 17:19";"[13.46197,59.37496]";"[13.45966,59.37704]";"10.00";"15.54";"100.00"
"272";"1659";"628";"2023-10-05 17:24";"2023-10-05 17:36";"[13.47729,59.38752]";"[13.48103,59.38404]";"10.00";"33.50";"100.00"
"273";"1289";"167";"2023-10-05 17:32";"2023-10-05 17:38";"[18.07022,59.31981]";"[18.07004,59.31794]";"10.00";"17.40";"100.00"
"274";"1532";"703";"2023-10-05 17:33";"2023-10-05 17:39";"[13.51606,59.39724]";"[13.51466,59.39925]";"10.00";"16.02";"100.00"
"275";"1045";"681";"2023-10-05 17:34";"2023-10-05 17:39";"[13.50003,59.40591]";"[13.50463,59.40502]";"10.00";"12.18";"100.00"
"276";"1045";"681";"2023-10-05 17:48";"2023-10-05 17:54";"[13.50463,59.40502]";"[13.5022,59.40635]";"10.00";"15.61";"100.00"
"277";"1671";"188";"2023-10-05 17:53";"2023-10-05 18:00";"[18.03588,59.31661]";"[18.03838,59.31786]";"10.00";"19.77";"100.00"
"278";"1290";"167";"2023-10-05 17:55";"2023-10-05 18:00";"[18.07004,59.31794]";"[18.06958,59.32034]";"10.00";"14.89";"100.00"
"279";"1081";"27";"2023-10-05 17:59";"2023-10-05 18:11";"[18.06471,59.34125]";"[18.05857,59.34616]";"10.00";"33.72";"100.00"
"280";"1660";"628";"2023-10-05 18:05";"2023-10-05 18:07";"[13.48103,59.38404]";"[13.48012,59.38538]";"10.00";"3.41";"100.00"
"281";"1046";"681";"2023-10-05 18:10";"2023-10-05 18:15";"[13.5022,59.40635]";"[13.50003,59.40591]";"10.00";"14.72";"100.00"
"282";"1532";"703";"2023-10-05 18:12";"2023-10-05 18:18";"[13.51465,59.39925]";"[13.51343,59.40153]";"10.00";"17.00";"100.00"
"283";"1672";"188";"2023-10-05 18:48";"2023-10-05 18:54";"[18.03838,59.31786]";"[18.03492,59.31658]";"10.00";"15.47";"100.00"
"284";"1660";"628";"2023-10-05 18:56";"2023-10-05 19:01";"[13.48013,59.38538]";"[13.47729,59.38752]";"10.00";"14.09";"100.00"
"285";"1081";"27";"2023-10-05 19:06";"2023-10-05 19:10";"[18.05857,59.34616]";"[18.06224,59.34385]";"10.00";"11.35";"100.00"
"286";"1082";"27";"2023-10-05 19:34";"2023-10-05 19:37";"[18.06225,59.34385]";"[18.06471,59.34125]";"10.00";"8.02";"100.00"
"287";"1964";"718";"2023-10-05 19:57";"2023-10-05 20:02";"[13.47089,59.37862]";"[13.47312,59.3811]";"10.00";"14.30";"100.00"
"288";"999";"690";"2023-10-05 20:17";"2023-10-05 20:20";"[13.49818,59.36534]";"[13.50007,59.36785]";"10.00";"7.57";"100.00"
"289";"1342";"95";"2023-10-05 20:30";"2023-10-05 20:39";"[18.01955,59.34893]";"[18.02921,59.34893]";"10.00";"24.32";"100.00"
"290";"1964";"718";"2023-10-05 20:32";"2023-10-05 20:35";"[13.47312,59.3811]";"[13.4747,59.37854]";"10.00";"6.29";"100.00"
"291";"999";"690";"2023-10-05 20:34";"2023-10-05 20:40";"[13.50007,59.36785]";"[13.50216,59.36567]";"10.00";"17.73";"100.00"
"292";"1965";"718";"2023-10-05 20:50";"2023-10-05 20:54";"[13.4747,59.37854]";"[13.47089,59.37862]";"10.00";"9.52";"100.00"
"293";"1343";"95";"2023-10-05 20:52";"2023-10-05 20:56";"[18.02921,59.34893]";"[18.02535,59.35062]";"10.00";"10.33";"100.00"
"294";"999";"690";"2023-10-05 20:54";"2023-10-05 20:56";"[13.50216,59.36567]";"[13.49818,59.36534]";"10.00";"3.29";"100.00"
"295";"1343";"95";"2023-10-05 21:51";"2023-10-05 21:53";"[18.02535,59.35062]";"[18.01955,59.34893]";"10.00";"5.63";"100.00"
"296";"1063";"942";"2023-10-06 09:11";"2023-10-06 09:20";"[11.92272,57.69834]";"[11.92445,57.69812]";"10.00";"26.04";"100.00"
"297";"1064";"942";"2023-10-06 10:14";"2023-10-06 10:20";"[11.92445,57.69812]";"[11.92133,57.69692]";"10.00";"15.67";"100.00"
"298";"1064";"942";"2023-10-06 11:05";"2023-10-06 11:11";"[11.92133,57.69692]";"[11.92272,57.69834]";"10.00";"17.77";"100.00"
"299";"1869";"1004";"2023-10-06 11:17";"2023-10-06 11:24";"[11.90231,57.70767]";"[11.89775,57.70748]";"10.00";"18.13";"100.00"
"300";"1277";"664";"2023-10-06 11:30";"2023-10-06 11:34";"[13.51942,59.409]";"[13.52211,59.40823]";"10.00";"10.92";"100.00"
"301";"1277";"664";"2023-10-06 12:00";"2023-10-06 12:06";"[13.52211,59.40823]";"[13.51942,59.409]";"10.00";"16.87";"100.00"
"302";"1870";"1004";"2023-10-06 12:14";"2023-10-06 12:18";"[11.89775,57.70748]";"[11.90231,57.70767]";"10.00";"9.13";"100.00"
"303";"1404";"590";"2023-10-06 12:21";"2023-10-06 12:33";"[13.45551,59.37752]";"[13.4557,59.37782]";"10.00";"35.33";"100.00"
"304";"1405";"590";"2023-10-06 13:25";"2023-10-06 13:31";"[13.4557,59.37782]";"[13.45534,59.37542]";"10.00";"15.92";"100.00"
"305";"1609";"659";"2023-10-06 13:33";"2023-10-06 13:37";"[13.49262,59.41323]";"[13.49489,59.41119]";"10.00";"9.54";"100.00"
"306";"1609";"659";"2023-10-06 13:58";"2023-10-06 14:03";"[13.49489,59.41119]";"[13.49262,59.41323]";"10.00";"13.13";"100.00"
"307";"1406";"590";"2023-10-06 14:16";"2023-10-06 14:17";"[13.45533,59.37542]";"[13.45551,59.37752]";"10.00";"2.81";"100.00"
"308";"1204";"476";"2023-10-06 14:29";"2023-10-06 14:39";"[13.50634,59.4014]";"[13.51083,59.40173]";"10.00";"29.30";"100.00"
"309";"1205";"476";"2023-10-06 14:45";"2023-10-06 14:47";"[13.51083,59.40173]";"[13.50749,59.40373]";"10.00";"5.58";"100.00"
"310";"1205";"476";"2023-10-06 15:22";"2023-10-06 15:27";"[13.50749,59.40373]";"[13.50634,59.4014]";"10.00";"14.17";"100.00"
"311";"1260";"576";"2023-10-06 16:23";"2023-10-06 16:31";"[13.55652,59.39963]";"[13.55337,59.4048]";"10.00";"23.73";"100.00"
"312";"1261";"576";"2023-10-06 17:26";"2023-10-06 17:28";"[13.55337,59.4048]";"[13.55509,59.40245]";"10.00";"5.50";"100.00"
"313";"1261";"576";"2023-10-06 18:13";"2023-10-06 18:17";"[13.55509,59.40245]";"[13.55652,59.39963]";"10.00";"10.08";"100.00"
"314";"1237";"87";"2023-10-06 19:10";"2023-10-06 19:16";"[18.08526,59.34116]";"[18.08049,59.34501]";"10.00";"16.39";"100.00"
"315";"1288";"177";"2023-10-06 19:54";"2023-10-06 20:08";"[18.02709,59.33587]";"[18.02015,59.3371]";"10.00";"41.14";"100.00"
"316";"1237";"87";"2023-10-06 20:00";"2023-10-06 20:05";"[18.08049,59.34501]";"[18.0865,59.34389]";"10.00";"12.45";"100.00"
"317";"1289";"177";"2023-10-06 20:52";"2023-10-06 20:56";"[18.02015,59.3371]";"[18.02436,59.33715]";"10.00";"11.27";"100.00"
"318";"1237";"87";"2023-10-06 20:53";"2023-10-06 20:57";"[18.0865,59.34389]";"[18.08526,59.34116]";"10.00";"9.78";"100.00"
"319";"1289";"177";"2023-10-06 21:19";"2023-10-06 21:25";"[18.02436,59.33715]";"[18.02709,59.33587]";"10.00";"17.36";"100.00"
"320";"1855";"600";"2023-10-06 21:21";"2023-10-06 21:28";"[13.48693,59.40823]";"[13.49103,59.40701]";"10.00";"20.57";"100.00"
"321";"1034";"1055";"2023-10-06 21:22";"2023-10-06 21:29";"[11.92086,57.683]";"[11.91855,57.68156]";"10.00";"18.05";"100.00"
"322";"1855";"600";"2023-10-06 21:35";"2023-10-06 21:37";"[13.49103,59.40701]";"[13.49016,59.40962]";"10.00";"5.05";"100.00"
"323";"1787";"282";"2023-10-06 21:43";"2023-10-06 21:51";"[18.08376,59.34573]";"[18.08493,59.3437]";"10.00";"23.54";"100.00"
"324";"1856";"600";"2023-10-06 21:55";"2023-10-06 22:00";"[13.49015,59.40962]";"[13.48693,59.40823]";"10.00";"12.46";"100.00"
"325";"1034";"1055";"2023-10-06 22:03";"2023-10-06 22:07";"[11.91855,57.68156]";"[11.92086,57.683]";"10.00";"9.45";"100.00"
"326";"1787";"282";"2023-10-06 22:07";"2023-10-06 22:12";"[18.08493,59.3437]";"[18.08376,59.34573]";"10.00";"12.70";"100.00"
"327";"998";"779";"2023-10-07 08:10";"2023-10-07 08:17";"[12.00741,57.71996]";"[12.01032,57.72108]";"10.00";"20.92";"100.00"
"328";"1508";"39";"2023-10-07 08:39";"2023-10-07 08:48";"[18.02419,59.35022]";"[18.01891,59.34484]";"10.00";"25.07";"100.00"
"329";"1509";"39";"2023-10-07 09:06";"2023-10-07 09:12";"[18.01891,59.34484]";"[18.0229,59.34733]";"10.00";"17.58";"100.00"
"330";"998";"779";"2023-10-07 09:12";"2023-10-07 09:14";"[12.01032,57.72108]";"[12.00741,57.71996]";"10.00";"4.42";"100.00"
"331";"1509";"39";"2023-10-07 09:25";"2023-10-07 09:31";"[18.0229,59.34733]";"[18.02419,59.35022]";"10.00";"16.19";"100.00"
"332";"1271";"43";"2023-10-07 09:26";"2023-10-07 09:35";"[18.0399,59.33769]";"[18.03409,59.33614]";"10.00";"26.73";"100.00"
"333";"1271";"43";"2023-10-07 09:47";"2023-10-07 09:53";"[18.03409,59.33614]";"[18.03404,59.33943]";"10.00";"15.70";"100.00"
"334";"1272";"43";"2023-10-07 10:13";"2023-10-07 10:19";"[18.03404,59.33943]";"[18.0399,59.33769]";"10.00";"16.08";"100.00"
"335";"1281";"130";"2023-10-07 10:52";"2023-10-07 10:58";"[18.06258,59.30637]";"[18.06021,59.31187]";"10.00";"15.67";"100.00"
"336";"1540";"111";"2023-10-07 11:23";"2023-10-07 11:30";"[18.06868,59.30457]";"[18.07635,59.30839]";"10.00";"20.91";"100.00"
"337";"1540";"111";"2023-10-07 11:43";"2023-10-07 11:49";"[18.07635,59.30839]";"[18.06988,59.30793]";"10.00";"17.43";"100.00"
"338";"1282";"130";"2023-10-07 11:54";"2023-10-07 11:59";"[18.06021,59.31187]";"[18.05927,59.30936]";"10.00";"12.84";"100.00"
"339";"1283";"130";"2023-10-07 12:27";"2023-10-07 12:30";"[18.05928,59.30936]";"[18.06258,59.30637]";"10.00";"6.83";"100.00"
"340";"1371";"575";"2023-10-07 12:27";"2023-10-07 12:34";"[13.46891,59.3763]";"[13.47507,59.3784]";"10.00";"21.00";"100.00"
"341";"1541";"111";"2023-10-07 12:38";"2023-10-07 12:46";"[18.06988,59.30793]";"[18.06868,59.30457]";"10.00";"22.13";"100.00"
"342";"1371";"575";"2023-10-07 13:08";"2023-10-07 13:14";"[13.47507,59.3784]";"[13.47069,59.37852]";"10.00";"17.11";"100.00"
"343";"1040";"722";"2023-10-07 13:38";"2023-10-07 13:50";"[13.53123,59.38651]";"[13.53193,59.39116]";"10.00";"34.57";"100.00"
"344";"1651";"207";"2023-10-07 13:46";"2023-10-07 13:56";"[18.09363,59.3096]";"[18.0978,59.31176]";"10.00";"27.50";"100.00"
"345";"1371";"575";"2023-10-07 13:56";"2023-10-07 14:02";"[13.47069,59.37852]";"[13.46891,59.3763]";"10.00";"16.89";"100.00"
"346";"1727";"807";"2023-10-07 13:57";"2023-10-07 14:07";"[12.00358,57.71003]";"[12.00415,57.70726]";"10.00";"27.41";"100.00"
"347";"1040";"722";"2023-10-07 14:03";"2023-10-07 14:08";"[13.53193,59.39116]";"[13.53342,59.38848]";"10.00";"13.31";"100.00"
"348";"1652";"207";"2023-10-07 14:19";"2023-10-07 14:23";"[18.0978,59.31176]";"[18.09745,59.30935]";"10.00";"11.38";"100.00"
"349";"1975";"811";"2023-10-07 14:37";"2023-10-07 14:46";"[11.94918,57.71267]";"[11.94137,57.70962]";"10.00";"24.71";"100.00"
"350";"1727";"807";"2023-10-07 14:46";"2023-10-07 14:49";"[12.00415,57.70726]";"[12.00606,57.7089]";"10.00";"8.70";"100.00"
"351";"1041";"722";"2023-10-07 14:56";"2023-10-07 14:58";"[13.53342,59.38848]";"[13.53123,59.38651]";"10.00";"5.01";"100.00"
"352";"1729";"271";"2023-10-07 14:59";"2023-10-07 15:05";"[18.09535,59.30844]";"[18.09418,59.30833]";"10.00";"15.33";"100.00"
"353";"1728";"807";"2023-10-07 15:07";"2023-10-07 15:12";"[12.00606,57.7089]";"[12.00358,57.71003]";"10.00";"12.61";"100.00"
"354";"1652";"207";"2023-10-07 15:14";"2023-10-07 15:20";"[18.09745,59.30935]";"[18.09363,59.3096]";"10.00";"15.37";"100.00"
"355";"1729";"271";"2023-10-07 15:28";"2023-10-07 15:34";"[18.09418,59.30833]";"[18.09788,59.31014]";"10.00";"17.26";"100.00"
"356";"1976";"811";"2023-10-07 15:35";"2023-10-07 15:39";"[11.94137,57.70962]";"[11.94512,57.71128]";"10.00";"9.66";"100.00"
"357";"1729";"271";"2023-10-07 16:10";"2023-10-07 16:16";"[18.09788,59.31014]";"[18.09535,59.30844]";"10.00";"15.23";"100.00"
